timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,flow_duration,suspicious
2024-01-01 19:39:00,192.168.1.93,10.0.0.73,56644,443,TCP,6,1796,11,0
2024-01-01 19:40:00,192.168.1.160,10.0.0.136,16299,80,TCP,15,4019,65,0
2024-01-01 19:41:00,192.168.1.178,10.0.0.97,59256,80,TCP,12,3904,1,0
2024-01-01 19:42:00,192.168.1.61,10.0.0.123,56127,80,TCP,11,2907,15,0
2024-01-01 19:43:00,192.168.1.122,10.0.0.70,6300,443,TCP,12,3735,1,0
2024-01-01 19:44:00,192.168.1.51,10.0.0.169,42651,443,TCP,15,4424,13,0
2024-01-01 19:45:00,192.168.1.147,10.0.0.231,41610,80,TCP,11,3418,5,0
2024-01-01 19:46:00,192.168.1.21,10.0.0.196,38520,443,UDP,15,4155,8,0
2024-01-01 19:47:00,192.168.1.5,10.0.0.13,20032,53,UDP,7,1981,63,0
2024-01-01 19:48:00,192.168.1.210,10.0.0.49,6762,22,TCP,13,3962,17,0
2024-01-01 19:49:00,192.168.1.92,10.0.0.60,33426,443,TCP,7,2170,9,0
2024-01-01 19:50:00,192.168.1.170,10.0.0.130,54408,3389,TCP,13,3897,26,1
2024-01-01 19:51:00,192.168.1.61,10.0.0.188,64410,443,TCP,15,5779,4,0
2024-01-01 19:52:00,192.168.1.22,10.0.0.5,6817,443,UDP,10,2504,9,0
2024-01-01 19:53:00,192.168.1.149,10.0.0.172,38315,443,TCP,9,2671,23,0
2024-01-01 19:54:00,192.168.1.70,10.0.0.27,6595,445,TCP,10,2213,8,0
2024-01-01 19:55:00,192.168.1.1,10.0.0.160,32355,53,TCP,7,2230,34,0
2024-01-01 19:56:00,192.168.1.133,10.0.0.149,17233,443,TCP,11,2686,20,0
2024-01-01 19:57:00,192.168.1.233,10.0.0.8,49038,8080,TCP,6,1716,44,0
2024-01-01 19:58:00,192.168.1.12,10.0.0.230,26418,443,TCP,10,2813,88,0
2024-01-01 19:59:00,192.168.1.90,10.0.0.200,44172,443,ICMP,11,3454,3,0
2024-01-01 20:00:00,192.168.1.46,10.0.0.50,26706,443,UDP,7,1906,12,0
2024-01-01 20:01:00,192.168.1.34,10.0.0.67,3248,80,TCP,11,2972,11,0
2024-01-01 20:02:00,192.168.1.177,10.0.0.246,42181,8080,TCP,11,4089,4,0
2024-01-01 20:03:00,192.168.1.78,10.0.0.44,61039,443,UDP,12,3770,49,0
2024-01-01 20:04:00,192.168.1.218,10.0.0.125,49719,443,TCP,13,3535,42,0
2024-01-01 20:05:00,192.168.1.45,10.0.0.58,56267,445,TCP,7,2012,19,0
2024-01-01 20:06:00,192.168.1.155,10.0.0.3,65202,22,TCP,9,3440,23,0
2024-01-01 20:07:00,192.168.1.73,10.0.0.86,45476,443,UDP,13,3747,1,0
2024-01-01 20:08:00,192.168.1.26,10.0.0.70,44432,80,TCP,11,2920,24,0
2024-01-01 20:09:00,192.168.1.249,10.0.0.130,33465,8080,TCP,7,1860,47,1
2024-01-01 20:10:00,192.168.1.47,10.0.0.215,42454,8080,UDP,12,3270,25,0
2024-01-01 20:11:00,192.168.1.121,10.0.0.172,40153,443,UDP,7,1891,9,0
2024-01-01 20:12:00,192.168.1.214,10.0.0.2,35740,3389,UDP,8,1888,33,1
2024-01-01 20:13:00,192.168.1.239,10.0.0.102,63392,443,TCP,8,1950,13,0
2024-01-01 20:14:00,192.168.1.56,10.0.0.209,45883,8080,TCP,12,3102,23,0
2024-01-01 20:15:00,192.168.1.94,10.0.0.35,27610,443,TCP,5,1647,20,0
2024-01-01 20:16:00,192.168.1.107,10.0.0.98,45784,443,UDP,5,1404,14,0
2024-01-01 20:17:00,192.168.1.63,10.0.0.215,65143,445,TCP,5,1448,38,0
2024-01-01 20:18:00,192.168.1.48,10.0.0.30,24502,443,TCP,10,3635,64,0
2024-01-01 20:19:00,192.168.1.61,10.0.0.116,63369,80,UDP,11,4012,1,0
2024-01-01 20:20:00,192.168.1.81,10.0.0.8,7342,443,TCP,11,3144,81,0
2024-01-01 20:21:00,192.168.1.26,10.0.0.150,29718,445,TCP,2,536,21,0
2024-01-01 20:22:00,192.168.1.36,10.0.0.44,21204,443,TCP,11,2824,36,0
2024-01-01 20:23:00,192.168.1.1,10.0.0.186,13204,80,TCP,16,5354,58,0
2024-01-01 20:24:00,192.168.1.8,10.0.0.36,34026,443,TCP,11,3187,18,0
2024-01-01 20:25:00,192.168.1.113,10.0.0.197,16396,443,TCP,13,3648,54,0
2024-01-01 20:26:00,192.168.1.99,10.0.0.77,30820,80,TCP,14,3630,5,0
2024-01-01 20:27:00,192.168.1.253,10.0.0.221,59296,3389,TCP,15,3922,5,1
2024-01-01 20:28:00,192.168.1.180,10.0.0.31,53783,445,TCP,8,2528,32,0
2024-01-01 20:29:00,192.168.1.207,10.0.0.47,25451,443,TCP,13,3044,61,0
2024-01-01 20:30:00,192.168.1.47,10.0.0.249,34314,443,UDP,7,2448,66,0
2024-01-01 20:31:00,192.168.1.127,10.0.0.55,56080,443,TCP,10,2733,30,0
2024-01-01 20:32:00,192.168.1.56,10.0.0.208,29123,80,TCP,10,2925,22,0
2024-01-01 20:33:00,192.168.1.214,10.0.0.106,46510,445,UDP,15,3497,12,0
2024-01-01 20:34:00,192.168.1.14,10.0.0.190,55064,443,TCP,9,2694,117,0
2024-01-01 20:35:00,192.168.1.218,10.0.0.158,10845,443,ICMP,10,2835,11,0
2024-01-01 20:36:00,192.168.1.28,10.0.0.121,6856,3389,UDP,10,2974,40,1
2024-01-01 20:37:00,192.168.1.215,10.0.0.55,13844,443,TCP,10,3735,22,0
2024-01-01 20:38:00,192.168.1.78,10.0.0.144,17235,443,ICMP,7,2162,28,0
2024-01-01 20:39:00,192.168.1.216,10.0.0.12,40914,80,TCP,13,3383,15,0
2024-01-01 20:40:00,192.168.1.130,10.0.0.145,6866,53,TCP,11,2908,100,1
2024-01-01 20:41:00,192.168.1.109,10.0.0.144,64139,445,TCP,12,3957,25,0
2024-01-01 20:42:00,192.168.1.154,10.0.0.140,2340,443,TCP,9,3284,83,0
2024-01-01 20:43:00,192.168.1.14,10.0.0.136,61225,445,UDP,11,3455,1,0
2024-01-01 20:44:00,192.168.1.187,10.0.0.212,46992,80,TCP,6,2006,25,0
2024-01-01 20:45:00,192.168.1.56,10.0.0.3,18532,443,TCP,11,3635,37,0
2024-01-01 20:46:00,192.168.1.115,10.0.0.144,23029,443,TCP,12,4451,41,0
2024-01-01 20:47:00,192.168.1.7,10.0.0.30,55599,443,TCP,7,1417,70,0
2024-01-01 20:48:00,192.168.1.3,10.0.0.237,16230,443,TCP,10,3333,1,0
2024-01-01 20:49:00,192.168.1.111,10.0.0.23,19995,443,TCP,8,2793,1,0
2024-01-01 20:50:00,192.168.1.151,10.0.0.92,26623,80,UDP,6,1398,19,0
2024-01-01 20:51:00,192.168.1.238,10.0.0.115,23080,443,TCP,13,3324,1,0
2024-01-01 20:52:00,192.168.1.107,10.0.0.104,2402,80,UDP,5,1287,110,0
2024-01-01 20:53:00,192.168.1.239,10.0.0.118,53550,8080,TCP,11,2899,7,0
2024-01-01 20:54:00,192.168.1.252,10.0.0.5,2543,80,UDP,10,2759,19,0
2024-01-01 20:55:00,192.168.1.237,10.0.0.212,23185,80,TCP,12,3745,1,0
2024-01-01 20:56:00,192.168.1.18,10.0.0.104,41727,443,TCP,18,6179,22,0
2024-01-01 20:57:00,192.168.1.250,10.0.0.248,39885,443,TCP,7,2478,14,0
2024-01-01 20:58:00,192.168.1.38,10.0.0.108,58594,445,UDP,10,2581,1,0
2024-01-01 20:59:00,192.168.1.227,10.0.0.65,6379,443,TCP,14,3608,12,0
2024-01-01 21:00:00,192.168.1.115,10.0.0.121,55144,443,ICMP,13,4755,14,0
2024-01-01 21:01:00,192.168.1.15,10.0.0.30,10107,53,TCP,13,4320,137,0
2024-01-01 21:02:00,192.168.1.192,10.0.0.149,39366,443,TCP,14,4258,6,0
2024-01-01 21:03:00,192.168.1.217,10.0.0.84,21480,80,TCP,10,3236,23,0
2024-01-01 21:04:00,192.168.1.119,10.0.0.198,14348,443,ICMP,10,2985,131,0
2024-01-01 21:05:00,192.168.1.229,10.0.0.150,3281,445,TCP,24,7829,47,0
2024-01-01 21:06:00,192.168.1.28,10.0.0.210,28388,443,UDP,12,3398,150,0
2024-01-01 21:07:00,192.168.1.202,10.0.0.200,25996,443,UDP,16,5015,103,0
2024-01-01 21:08:00,192.168.1.39,10.0.0.231,47203,80,TCP,11,2469,20,0
2024-01-01 21:09:00,192.168.1.185,10.0.0.32,27678,80,TCP,14,3718,35,0
2024-01-01 21:10:00,192.168.1.17,10.0.0.161,16257,443,TCP,12,3193,3,0
2024-01-01 21:11:00,192.168.1.231,10.0.0.245,16911,443,TCP,13,3656,17,0
2024-01-01 21:12:00,192.168.1.86,10.0.0.16,30344,80,UDP,10,2536,49,0
2024-01-01 21:13:00,192.168.1.218,10.0.0.204,21832,445,TCP,8,2186,21,0
2024-01-01 21:14:00,192.168.1.126,10.0.0.38,53413,8080,TCP,9,2018,36,0
2024-01-01 21:15:00,192.168.1.44,10.0.0.244,31178,443,UDP,22,7203,41,0
2024-01-01 21:16:00,192.168.1.25,10.0.0.226,54069,53,TCP,15,4438,8,0
2024-01-01 21:17:00,192.168.1.145,10.0.0.253,63415,80,TCP,11,2362,62,0
2024-01-01 21:18:00,192.168.1.13,10.0.0.142,35797,443,TCP,9,2324,18,0
2024-01-01 21:19:00,192.168.1.212,10.0.0.36,52192,443,TCP,9,2851,7,0
2024-01-01 21:20:00,192.168.1.25,10.0.0.225,28771,53,TCP,5,1364,60,0
2024-01-01 21:21:00,192.168.1.68,10.0.0.151,11884,8080,UDP,9,2386,16,0
2024-01-01 21:22:00,192.168.1.138,10.0.0.114,43862,443,TCP,11,3258,41,0
2024-01-01 21:23:00,192.168.1.67,10.0.0.237,43180,445,TCP,10,3171,23,0
2024-01-01 21:24:00,192.168.1.233,10.0.0.66,19180,80,TCP,8,1825,14,0
2024-01-01 21:25:00,192.168.1.109,10.0.0.105,58529,445,TCP,14,4585,49,0
2024-01-01 21:26:00,192.168.1.146,10.0.0.85,21384,445,TCP,7,1819,26,0
2024-01-01 21:27:00,192.168.1.111,10.0.0.2,19159,80,UDP,15,4486,14,0
2024-01-01 21:28:00,192.168.1.228,10.0.0.219,26375,8080,TCP,15,4473,3,0
2024-01-01 21:29:00,192.168.1.111,10.0.0.249,57606,22,TCP,17,4651,67,0
2024-01-01 21:30:00,192.168.1.214,10.0.0.201,31523,443,TCP,12,2985,1,0
2024-01-01 21:31:00,192.168.1.34,10.0.0.193,48401,443,TCP,10,2857,59,0
2024-01-01 21:32:00,192.168.1.111,10.0.0.75,24578,443,TCP,12,4575,13,0
2024-01-01 21:33:00,192.168.1.8,10.0.0.67,63515,445,TCP,10,2319,30,0
2024-01-01 21:34:00,192.168.1.168,10.0.0.180,56645,3389,TCP,17,6538,76,1
2024-01-01 21:35:00,192.168.1.113,10.0.0.190,50155,443,TCP,7,2009,4,0
2024-01-01 21:36:00,192.168.1.236,10.0.0.151,59307,53,TCP,9,2715,25,0
2024-01-01 21:37:00,192.168.1.83,10.0.0.154,20628,445,TCP,10,2456,43,0
2024-01-01 21:38:00,192.168.1.42,10.0.0.196,17947,22,ICMP,12,3137,42,0
2024-01-01 21:39:00,192.168.1.169,10.0.0.210,48615,445,TCP,5,1374,22,0
2024-01-01 21:40:00,192.168.1.101,10.0.0.55,63285,80,TCP,7,1734,29,0
2024-01-01 21:41:00,192.168.1.6,10.0.0.6,51637,53,TCP,8,2316,42,0
2024-01-01 21:42:00,192.168.1.180,10.0.0.163,55360,443,TCP,6,1677,55,0
2024-01-01 21:43:00,192.168.1.26,10.0.0.150,9571,80,TCP,6,2355,43,0
2024-01-01 21:44:00,192.168.1.64,10.0.0.171,61972,443,TCP,15,3625,13,0
2024-01-01 21:45:00,192.168.1.226,10.0.0.143,45307,443,TCP,10,3051,171,0
2024-01-01 21:46:00,192.168.1.187,10.0.0.86,34026,443,TCP,11,3436,17,0
2024-01-01 21:47:00,192.168.1.184,10.0.0.60,15586,80,TCP,9,2218,1,0
2024-01-01 21:48:00,192.168.1.59,10.0.0.101,51724,443,TCP,13,4346,13,0
2024-01-01 21:49:00,192.168.1.109,10.0.0.244,8504,445,TCP,5,1400,4,0
2024-01-01 21:50:00,192.168.1.198,10.0.0.234,27696,443,TCP,13,2279,3,0
2024-01-01 21:51:00,192.168.1.229,10.0.0.12,5237,80,TCP,11,3662,9,0
2024-01-01 21:52:00,192.168.1.121,10.0.0.239,11317,443,TCP,9,2197,1,0
2024-01-01 21:53:00,192.168.1.33,10.0.0.49,35465,22,TCP,10,2476,34,0
2024-01-01 21:54:00,192.168.1.181,10.0.0.42,56884,53,TCP,6,2006,2,0
2024-01-01 21:55:00,192.168.1.150,10.0.0.166,63531,53,UDP,15,4239,6,0
2024-01-01 21:56:00,192.168.1.21,10.0.0.82,58158,443,TCP,14,4842,2,0
2024-01-01 21:57:00,192.168.1.198,10.0.0.173,3124,443,TCP,11,3965,1,0
2024-01-01 21:58:00,192.168.1.70,10.0.0.35,45641,8080,TCP,10,2677,9,0
2024-01-01 21:59:00,192.168.1.247,10.0.0.158,63021,443,ICMP,10,3396,25,0
2024-01-01 22:00:00,192.168.1.112,10.0.0.216,29196,53,TCP,6,1573,100,0
2024-01-01 22:01:00,192.168.1.4,10.0.0.234,21156,443,TCP,6,2469,62,0
2024-01-01 22:02:00,192.168.1.94,10.0.0.158,53349,8080,TCP,20,5307,62,0
2024-01-01 22:03:00,192.168.1.75,10.0.0.206,19223,443,TCP,8,2810,5,0
2024-01-01 22:04:00,192.168.1.190,10.0.0.134,37633,443,TCP,11,3764,9,0
2024-01-01 22:05:00,192.168.1.62,10.0.0.67,43989,445,TCP,7,2210,2,0
2024-01-01 22:06:00,192.168.1.94,10.0.0.80,9040,443,UDP,16,4263,45,0
2024-01-01 22:07:00,192.168.1.95,10.0.0.7,40803,443,ICMP,12,3509,2,0
2024-01-01 22:08:00,192.168.1.152,10.0.0.180,38285,80,TCP,9,1730,24,0
2024-01-01 22:09:00,192.168.1.55,10.0.0.14,32905,443,TCP,7,2178,8,0
2024-01-01 22:10:00,192.168.1.137,10.0.0.73,18082,443,UDP,11,3492,8,0
2024-01-01 22:11:00,192.168.1.247,10.0.0.143,25496,80,TCP,8,2453,140,0
2024-01-01 22:12:00,192.168.1.131,10.0.0.149,42370,80,TCP,6,908,42,0
2024-01-01 22:13:00,192.168.1.243,10.0.0.163,35950,443,TCP,11,2603,54,0
2024-01-01 22:14:00,192.168.1.31,10.0.0.66,52837,8080,TCP,15,3938,25,0
2024-01-01 22:15:00,192.168.1.40,10.0.0.91,35856,443,TCP,8,2516,61,0
2024-01-01 22:16:00,192.168.1.229,10.0.0.130,62219,80,TCP,10,3144,31,0
2024-01-01 22:17:00,192.168.1.36,10.0.0.163,37045,3389,TCP,12,3497,87,1
2024-01-01 22:18:00,192.168.1.152,10.0.0.210,55155,80,TCP,8,2654,9,0
2024-01-01 22:19:00,192.168.1.223,10.0.0.206,25111,443,TCP,9,2238,27,0
2024-01-01 22:20:00,192.168.1.6,10.0.0.20,13852,80,TCP,13,4296,35,0
2024-01-01 22:21:00,192.168.1.66,10.0.0.210,62634,80,UDP,7,2266,14,0
2024-01-01 22:22:00,192.168.1.212,10.0.0.10,32152,80,TCP,10,3188,63,0
2024-01-01 22:23:00,192.168.1.220,10.0.0.25,59107,443,TCP,6,1745,117,0
2024-01-01 22:24:00,192.168.1.75,10.0.0.194,2425,80,UDP,9,3523,20,0
2024-01-01 22:25:00,192.168.1.4,10.0.0.25,20667,443,UDP,13,4220,14,0
2024-01-01 22:26:00,192.168.1.79,10.0.0.253,16217,443,TCP,13,3270,19,0
2024-01-01 22:27:00,192.168.1.134,10.0.0.54,27877,443,TCP,12,3748,57,1
2024-01-01 22:28:00,192.168.1.118,10.0.0.33,45888,443,TCP,8,2700,31,0
2024-01-01 22:29:00,192.168.1.113,10.0.0.164,21331,53,UDP,10,2705,1,0
2024-01-01 22:30:00,192.168.1.94,10.0.0.95,38006,80,ICMP,7,2481,23,0
2024-01-01 22:31:00,192.168.1.248,10.0.0.14,20635,443,UDP,13,4148,1,0
2024-01-01 22:32:00,192.168.1.230,10.0.0.65,44815,80,TCP,11,2011,45,0
2024-01-01 22:33:00,192.168.1.179,10.0.0.110,12974,80,TCP,7,2204,11,0
2024-01-01 22:34:00,192.168.1.62,10.0.0.80,11728,443,TCP,7,1957,19,0
2024-01-01 22:35:00,192.168.1.185,10.0.0.54,44135,443,TCP,11,3595,48,0
2024-01-01 22:36:00,192.168.1.194,10.0.0.238,12891,445,TCP,10,3472,1,0
2024-01-01 22:37:00,192.168.1.79,10.0.0.125,3769,443,TCP,8,2478,5,0
2024-01-01 22:38:00,192.168.1.203,10.0.0.180,56267,445,TCP,2,766,15,0
2024-01-01 22:39:00,192.168.1.136,10.0.0.131,4890,22,TCP,12,3492,7,0
2024-01-01 22:40:00,192.168.1.26,10.0.0.227,33269,80,TCP,13,4306,12,0
2024-01-01 22:41:00,192.168.1.179,10.0.0.169,45748,22,TCP,9,3062,189,0
2024-01-01 22:42:00,192.168.1.173,10.0.0.134,64169,80,TCP,12,3541,52,0
2024-01-01 22:43:00,192.168.1.44,10.0.0.25,6842,443,TCP,6,2033,64,0
2024-01-01 22:44:00,192.168.1.133,10.0.0.141,52398,443,UDP,8,2162,82,0
2024-01-01 22:45:00,192.168.1.70,10.0.0.117,49885,22,TCP,11,3067,12,0
2024-01-01 22:46:00,192.168.1.154,10.0.0.226,52968,445,ICMP,11,2578,10,0
2024-01-01 22:47:00,192.168.1.118,10.0.0.136,60065,53,TCP,12,3744,7,0
2024-01-01 22:48:00,192.168.1.68,10.0.0.149,31140,443,TCP,10,3162,53,0
2024-01-01 22:49:00,192.168.1.19,10.0.0.226,16517,80,TCP,14,5025,34,0
2024-01-01 22:50:00,192.168.1.212,10.0.0.196,29062,80,TCP,9,3056,8,0
2024-01-01 22:51:00,192.168.1.225,10.0.0.25,21471,80,UDP,11,3143,14,0
2024-01-01 22:52:00,192.168.1.20,10.0.0.79,31455,80,TCP,15,3616,21,0
2024-01-01 22:53:00,192.168.1.113,10.0.0.68,18932,443,UDP,12,3859,22,0
2024-01-01 22:54:00,192.168.1.140,10.0.0.173,30360,80,TCP,17,6044,65,0
2024-01-01 22:55:00,192.168.1.47,10.0.0.188,42016,443,UDP,11,3715,14,0
2024-01-01 22:56:00,192.168.1.1,10.0.0.12,56374,445,TCP,8,2833,71,0
2024-01-01 22:57:00,192.168.1.90,10.0.0.32,5049,3389,UDP,11,3183,17,1
2024-01-01 22:58:00,192.168.1.142,10.0.0.128,52742,445,TCP,5,1383,41,0
2024-01-01 22:59:00,192.168.1.64,10.0.0.96,52979,80,TCP,12,3157,79,0
2024-01-01 23:00:00,192.168.1.38,10.0.0.92,62264,443,TCP,15,4458,71,0
2024-01-01 23:01:00,192.168.1.37,10.0.0.141,21117,443,UDP,8,2368,1,0
2024-01-01 23:02:00,192.168.1.126,10.0.0.31,7179,80,TCP,9,2793,6,0
2024-01-01 23:03:00,192.168.1.139,10.0.0.78,47631,22,TCP,11,3228,19,0
2024-01-01 23:04:00,192.168.1.100,10.0.0.20,34511,3389,UDP,12,3519,16,1
2024-01-01 23:05:00,192.168.1.77,10.0.0.146,48682,443,TCP,5,1305,30,0
2024-01-01 23:06:00,192.168.1.235,10.0.0.221,56692,443,TCP,14,4859,86,0
2024-01-01 23:07:00,192.168.1.3,10.0.0.60,21987,443,TCP,16,4861,3,0
2024-01-01 23:08:00,192.168.1.161,10.0.0.191,51148,443,TCP,11,3204,18,0
2024-01-01 23:09:00,192.168.1.134,10.0.0.134,53894,22,UDP,8,2101,6,0
2024-01-01 23:10:00,192.168.1.178,10.0.0.160,57571,443,UDP,6,1400,67,0
2024-01-01 23:11:00,192.168.1.248,10.0.0.93,65134,80,TCP,10,3653,100,0
2024-01-01 23:12:00,192.168.1.10,10.0.0.43,54578,80,ICMP,10,3277,19,0
2024-01-01 23:13:00,192.168.1.5,10.0.0.254,21960,445,TCP,13,2844,3,0
2024-01-01 23:14:00,192.168.1.151,10.0.0.130,52383,443,TCP,13,4396,46,0
2024-01-01 23:15:00,192.168.1.138,10.0.0.60,5450,8080,TCP,9,3115,35,0
2024-01-01 23:16:00,192.168.1.172,10.0.0.151,24327,443,TCP,10,3062,13,0
2024-01-01 23:17:00,192.168.1.130,10.0.0.211,46304,443,TCP,5,1899,65,0
2024-01-01 23:18:00,192.168.1.13,10.0.0.31,28630,80,UDP,7,2175,111,0
2024-01-01 23:19:00,192.168.1.168,10.0.0.243,48856,80,UDP,9,2062,24,0
2024-01-01 23:20:00,192.168.1.130,10.0.0.5,29175,80,TCP,11,3500,25,0
2024-01-01 23:21:00,192.168.1.84,10.0.0.211,14791,8080,TCP,10,3122,10,0
2024-01-01 23:22:00,192.168.1.65,10.0.0.162,12332,3389,TCP,6,1619,26,1
2024-01-01 23:23:00,192.168.1.63,10.0.0.10,45269,443,UDP,9,2958,17,0
2024-01-01 23:24:00,192.168.1.101,10.0.0.89,63546,443,UDP,6,1299,10,0
2024-01-01 23:25:00,192.168.1.73,10.0.0.130,59011,445,TCP,9,3145,2,1
2024-01-01 23:26:00,192.168.1.17,10.0.0.126,46695,80,UDP,18,4609,8,0
2024-01-01 23:27:00,192.168.1.9,10.0.0.11,25794,443,TCP,14,3510,6,0
2024-01-01 23:28:00,192.168.1.203,10.0.0.178,29596,443,TCP,7,2060,23,0
2024-01-01 23:29:00,192.168.1.143,10.0.0.253,42472,8080,TCP,10,3216,27,0
2024-01-01 23:30:00,192.168.1.152,10.0.0.159,3228,445,TCP,7,2157,28,0
2024-01-01 23:31:00,192.168.1.38,10.0.0.56,28257,80,TCP,9,2365,14,0
2024-01-01 23:32:00,192.168.1.247,10.0.0.207,22753,445,TCP,12,3296,16,0
2024-01-01 23:33:00,192.168.1.163,10.0.0.201,32155,53,TCP,7,1703,53,0
2024-01-01 23:34:00,192.168.1.94,10.0.0.215,53452,80,TCP,14,4042,19,0
2024-01-01 23:35:00,192.168.1.95,10.0.0.83,34894,443,TCP,9,3183,132,0
2024-01-01 23:36:00,192.168.1.49,10.0.0.137,39035,443,TCP,9,2698,17,0
2024-01-01 23:37:00,192.168.1.69,10.0.0.99,40406,445,TCP,9,3086,31,0
2024-01-01 23:38:00,192.168.1.62,10.0.0.149,50091,80,ICMP,10,3727,1,0
2024-01-01 23:39:00,192.168.1.188,10.0.0.73,59609,8080,TCP,14,3788,31,0
2024-01-01 23:40:00,192.168.1.236,10.0.0.156,42499,443,TCP,11,3197,57,0
2024-01-01 23:41:00,192.168.1.178,10.0.0.190,47705,8080,TCP,12,4902,85,0
2024-01-01 23:42:00,192.168.1.78,10.0.0.238,22631,443,UDP,15,5583,177,0
2024-01-01 23:43:00,192.168.1.117,10.0.0.115,25992,443,ICMP,7,1514,9,0
2024-01-01 23:44:00,192.168.1.120,10.0.0.7,34422,53,TCP,14,4471,25,0
2024-01-01 23:45:00,192.168.1.203,10.0.0.80,12932,53,TCP,7,2100,17,0
2024-01-01 23:46:00,192.168.1.137,10.0.0.144,27447,445,UDP,7,2389,24,0
2024-01-01 23:47:00,192.168.1.162,10.0.0.252,44639,80,TCP,9,2364,5,0
2024-01-01 23:48:00,192.168.1.76,10.0.0.97,10195,3389,TCP,10,2580,58,1
2024-01-01 23:49:00,192.168.1.227,10.0.0.4,13745,80,TCP,13,3460,72,0
2024-01-01 23:50:00,192.168.1.35,10.0.0.4,61770,443,TCP,12,3256,17,0
2024-01-01 23:51:00,192.168.1.1,10.0.0.103,62239,443,TCP,17,5793,9,0
2024-01-01 23:52:00,192.168.1.40,10.0.0.40,56859,443,TCP,14,3373,4,0
2024-01-01 23:53:00,192.168.1.64,10.0.0.17,50453,443,TCP,12,3226,34,0
2024-01-01 23:54:00,192.168.1.150,10.0.0.101,17640,445,UDP,7,1473,11,0
2024-01-01 23:55:00,192.168.1.60,10.0.0.103,43536,80,TCP,5,1751,72,0
2024-01-01 23:56:00,192.168.1.64,10.0.0.124,39482,3389,UDP,11,3999,33,1
2024-01-01 23:57:00,192.168.1.93,10.0.0.52,47193,443,TCP,12,3403,31,0
2024-01-01 23:58:00,192.168.1.72,10.0.0.221,8683,80,TCP,10,2851,24,0
2024-01-01 23:59:00,192.168.1.11,10.0.0.52,61638,80,TCP,16,5162,1,0
2024-01-02 00:00:00,192.168.1.105,10.0.0.164,44393,445,UDP,20,7474,80,0
2024-01-02 00:01:00,192.168.1.229,10.0.0.124,12728,445,UDP,8,2563,29,0
2024-01-02 00:02:00,192.168.1.14,10.0.0.166,33817,445,TCP,12,3181,153,0
2024-01-02 00:03:00,192.168.1.60,10.0.0.231,49176,445,UDP,10,2190,23,0
2024-01-02 00:04:00,192.168.1.30,10.0.0.178,47497,80,TCP,12,2930,37,0
2024-01-02 00:05:00,192.168.1.35,10.0.0.63,32250,443,ICMP,9,2732,1,0
2024-01-02 00:06:00,192.168.1.213,10.0.0.229,24876,3389,TCP,6,1603,29,1
2024-01-02 00:07:00,192.168.1.165,10.0.0.116,33106,443,UDP,9,2787,43,0
2024-01-02 00:08:00,192.168.1.5,10.0.0.191,23818,443,TCP,13,3540,45,0
2024-01-02 00:09:00,192.168.1.83,10.0.0.62,42444,443,TCP,9,2223,44,0
2024-01-02 00:10:00,192.168.1.123,10.0.0.253,53940,443,TCP,13,3134,7,0
2024-01-02 00:11:00,192.168.1.78,10.0.0.227,56775,443,TCP,7,2646,111,0
2024-01-02 00:12:00,192.168.1.154,10.0.0.7,61799,80,TCP,7,2411,160,0
2024-01-02 00:13:00,192.168.1.62,10.0.0.155,14403,443,TCP,9,3478,2,0
2024-01-02 00:14:00,192.168.1.132,10.0.0.92,55278,443,TCP,9,2942,82,0
2024-01-02 00:15:00,192.168.1.89,10.0.0.214,8030,443,TCP,9,2506,10,0
2024-01-02 00:16:00,192.168.1.237,10.0.0.14,53659,80,TCP,10,3661,35,0
2024-01-02 00:17:00,192.168.1.42,10.0.0.199,52170,8080,TCP,6,1790,12,0
2024-01-02 00:18:00,192.168.1.89,10.0.0.229,9706,22,ICMP,7,2177,103,0
2024-01-02 00:19:00,192.168.1.146,10.0.0.253,34864,443,TCP,8,2382,3,0
2024-01-02 00:20:00,192.168.1.40,10.0.0.86,33454,8080,TCP,3,457,20,0
2024-01-02 00:21:00,192.168.1.72,10.0.0.133,24115,443,TCP,12,4562,16,0
2024-01-02 00:22:00,192.168.1.39,10.0.0.254,61541,443,TCP,13,4219,11,0
2024-01-02 00:23:00,192.168.1.104,10.0.0.183,34007,3389,TCP,11,3481,31,1
2024-01-02 00:24:00,192.168.1.14,10.0.0.130,25013,443,TCP,10,2969,4,0
2024-01-02 00:25:00,192.168.1.32,10.0.0.62,10939,8080,TCP,10,3081,37,0
2024-01-02 00:26:00,192.168.1.179,10.0.0.219,43576,8080,ICMP,9,2431,118,0
2024-01-02 00:27:00,192.168.1.125,10.0.0.149,20014,443,TCP,7,2315,48,0
2024-01-02 00:28:00,192.168.1.166,10.0.0.246,25758,443,TCP,8,1877,58,0
2024-01-02 00:29:00,192.168.1.97,10.0.0.230,15848,80,TCP,13,4020,13,0
2024-01-02 00:30:00,192.168.1.23,10.0.0.79,54957,443,TCP,18,5905,11,0
2024-01-02 00:31:00,192.168.1.63,10.0.0.149,37105,443,UDP,15,4350,21,0
2024-01-02 00:32:00,192.168.1.143,10.0.0.138,12057,443,TCP,12,3822,1,0
2024-01-02 00:33:00,192.168.1.225,10.0.0.215,43760,443,TCP,7,1753,87,0
